label,Tp,Cl,pH,Redox,Leit,Trueb,Cl_2,Fm,Fm_2
0,10.7,0.17,8.36,749.0,206.0,0.017,0.097,1437.0,956.0
0,10.7,0.17,8.37,750.0,207.0,0.018,0.098,1452.0,953.0
0,10.7,0.17,8.37,750.0,206.0,0.017,0.097,1430.0,949.0
0,10.7,0.17,8.37,750.0,206.0,0.017,0.098,1410.0,950.0
0,10.7,0.16,8.37,750.0,206.0,0.017,0.097,1435.0,961.0
0,10.7,0.17,8.38,750.0,206.0,0.017,0.097,1418.0,959.0
0,10.7,0.16,8.38,750.0,206.0,0.018,0.097,1440.0,966.0
0,10.7,0.16,8.37,750.0,207.0,0.017,0.098,1395.0,956.0
0,10.7,0.16,8.38,750.0,207.0,0.018,0.098,1429.0,957.0
0,10.7,0.16,8.38,749.0,206.0,0.017,0.097,1424.0,960.0
0,10.7,0.16,8.38,749.0,207.0,0.017,0.097,1418.0,957.0
0,10.7,0.16,8.39,750.0,206.0,0.017,0.097,1478.0,956.0
0,10.7,0.16,8.38,750.0,206.0,0.017,0.097,1434.0,961.0
0,10.7,0.16,8.39,749.0,206.0,0.017,0.097,1406.0,965.0
0,10.7,0.17,8.38,750.0,206.0,0.018,0.097,1439.0,959.0
0,10.7,0.16,8.38,749.0,206.0,0.018,0.097,1437.0,960.0
0,10.7,0.16,8.39,750.0,207.0,0.017,0.095,1440.0,957.0
0,10.7,0.16,8.38,750.0,206.0,0.018,0.097,1422.0,959.0
0,10.7,0.17,8.38,749.0,207.0,0.018,0.095,1439.0,959.0
0,10.7,0.16,8.38,750.0,207.0,0.018,0.095,1430.0,961.0
0,10.7,0.16,8.38,750.0,207.0,0.018,0.095,1449.0,959.0
0,10.7,0.16,8.38,749.0,207.0,0.018,0.095,1412.0,957.0
0,10.7,0.17,8.38,749.0,207.0,0.018,0.095,1428.0,953.0
0,10.7,0.17,8.38,749.0,206.0,0.018,0.095,1443.0,957.0
0,10.7,0.17,8.38,749.0,206.0,0.017,0.095,1446.0,957.0
0,10.7,0.17,8.38,749.0,206.0,0.018,0.097,1396.0,959.0
0,10.7,0.17,8.38,750.0,206.0,0.018,0.095,1434.0,962.0
0,10.7,0.17,8.37,750.0,206.0,0.018,0.095,1399.0,956.0
0,10.7,0.17,8.38,749.0,206.0,0.018,0.095,1417.0,962.0
0,10.7,0.17,8.38,750.0,206.0,0.018,0.095,1447.0,959.0
0,10.7,0.17,8.38,749.0,206.0,0.017,0.095,1457.0,962.0
0,10.7,0.17,8.38,749.0,206.0,0.017,0.095,1417.0,966.0
0,10.7,0.17,8.38,749.0,207.0,0.018,0.095,1424.0,965.0
0,10.7,0.17,8.38,750.0,206.0,0.017,0.097,1442.0,965.0
0,10.7,0.17,8.38,749.0,206.0,0.018,0.096,1457.0,954.0
0,10.7,0.17,8.38,749.0,206.0,0.017,0.097,1442.0,957.0
0,10.7,0.17,8.38,749.0,207.0,0.018,0.095,1431.0,959.0
0,10.7,0.17,8.38,750.0,206.0,0.018,0.095,1410.0,957.0
0,10.7,0.17,8.38,749.0,206.0,0.017,0.095,1429.0,957.0
0,10.7,0.16,8.38,750.0,207.0,0.017,0.095,1423.0,949.0
0,10.7,0.16,8.38,749.0,206.0,0.017,0.095,1443.0,951.0
0,10.7,0.16,8.37,750.0,206.0,0.017,0.095,1414.0,947.0
0,10.7,0.16,8.38,749.0,207.0,0.017,0.095,1429.0,951.0
0,10.7,0.16,8.38,750.0,206.0,0.017,0.095,1428.0,949.0
0,10.7,0.16,8.38,749.0,207.0,0.017,0.095,1412.0,944.0
0,10.7,0.16,8.38,749.0,207.0,0.017,0.095,1416.0,947.0
0,10.7,0.16,8.38,749.0,206.0,0.017,0.095,1447.0,949.0
0,10.7,0.16,8.38,749.0,206.0,0.017,0.095,1394.0,944.0
0,10.7,0.16,8.38,750.0,207.0,0.017,0.095,1420.0,942.0
0,10.7,0.16,8.38,749.0,207.0,0.017,0.095,1420.0,939.0
0,10.7,0.16,8.38,749.0,206.0,0.017,0.095,1394.0,920.0
0,10.7,0.16,8.38,749.0,206.0,0.017,0.095,1430.0,887.0
0,10.7,0.16,8.38,749.0,206.0,0.017,0.095,1422.0,880.0
0,10.7,0.16,8.38,749.0,206.0,0.017,0.095,1428.0,880.0
0,10.7,0.16,8.38,749.0,206.0,0.017,0.095,1379.0,880.0
0,10.7,0.16,8.38,749.0,206.0,0.017,0.095,1429.0,881.0
0,10.7,0.16,8.37,750.0,207.0,0.018,0.095,1445.0,884.0
0,10.7,0.16,8.38,750.0,206.0,0.017,0.095,1424.0,885.0
0,10.7,0.16,8.37,749.0,206.0,0.017,0.095,1423.0,884.0
0,10.7,0.16,8.37,749.0,206.0,0.017,0.095,1422.0,879.0
0,10.7,0.16,8.37,749.0,206.0,0.017,0.095,1418.0,884.0
0,10.7,0.16,8.37,749.0,207.0,0.017,0.095,1401.0,879.0
0,10.7,0.16,8.37,749.0,206.0,0.017,0.095,1418.0,881.0
0,10.7,0.16,8.37,749.0,206.0,0.017,0.095,1413.0,881.0
0,10.7,0.17,8.37,749.0,206.0,0.017,0.095,1435.0,881.0
0,10.7,0.17,8.37,749.0,206.0,0.017,0.095,1394.0,879.0
0,10.7,0.17,8.36,750.0,206.0,0.016,0.095,1452.0,884.0
0,10.7,0.17,8.36,749.0,206.0,0.017,0.097,1405.0,879.0
0,10.7,0.17,8.36,749.0,206.0,0.017,0.097,1443.0,878.0
0,10.7,0.17,8.36,749.0,206.0,0.018,0.095,1412.0,880.0
0,10.7,0.17,8.36,749.0,206.0,0.017,0.097,1431.0,879.0
0,10.7,0.18,8.36,749.0,206.0,0.017,0.095,1430.0,878.0
0,10.7,0.17,8.36,750.0,206.0,0.017,0.095,1376.0,886.0
0,10.7,0.17,8.36,749.0,206.0,0.017,0.095,1414.0,879.0
0,10.7,0.17,8.36,749.0,206.0,0.017,0.097,1443.0,878.0
0,10.7,0.17,8.36,750.0,206.0,0.017,0.095,1408.0,880.0
0,10.7,0.17,8.36,749.0,206.0,0.017,0.095,1429.0,884.0
0,10.7,0.17,8.36,749.0,206.0,0.018,0.097,1413.0,878.0
0,10.7,0.17,8.36,749.0,206.0,0.017,0.097,1434.0,879.0
0,10.7,0.17,8.36,749.0,206.0,0.017,0.097,1416.0,886.0
0,10.7,0.17,8.36,749.0,206.0,0.017,0.097,1401.0,885.0
0,10.7,0.17,8.37,749.0,206.0,0.017,0.097,1442.0,880.0
0,10.7,0.17,8.37,750.0,206.0,0.017,0.097,1401.0,880.0
0,10.7,0.16,8.37,749.0,206.0,0.017,0.097,1417.0,884.0
0,10.7,0.16,8.37,749.0,206.0,0.018,0.097,1401.0,886.0
0,10.7,0.16,8.37,749.0,206.0,0.017,0.097,1431.0,886.0
0,10.7,0.16,8.37,749.0,206.0,0.017,0.095,1406.0,881.0
0,10.7,0.16,8.37,749.0,206.0,0.017,0.095,1420.0,886.0
0,10.7,0.16,8.37,749.0,206.0,0.017,0.095,1387.0,885.0
0,10.7,0.16,8.37,749.0,206.0,0.017,0.095,1440.0,881.0
0,10.7,0.16,8.37,749.0,206.0,0.017,0.095,1417.0,884.0
0,10.7,0.16,8.37,749.0,206.0,0.017,0.095,1379.0,884.0
0,10.7,0.16,8.37,749.0,206.0,0.017,0.095,1472.0,878.0
0,10.7,0.17,8.37,749.0,206.0,0.017,0.095,1390.0,876.0
0,10.7,0.17,8.37,749.0,206.0,0.017,0.095,1418.0,875.0
0,10.7,0.17,8.37,749.0,207.0,0.017,0.095,1413.0,879.0
0,10.7,0.17,8.37,749.0,206.0,0.017,0.095,1395.0,879.0
0,10.7,0.17,8.37,749.0,206.0,0.017,0.095,1405.0,884.0
0,10.7,0.17,8.36,750.0,206.0,0.017,0.095,1434.0,881.0
0,10.7,0.17,8.36,749.0,206.0,0.017,0.095,1372.0,880.0
0,10.7,0.17,8.37,749.0,206.0,0.017,0.095,1410.0,879.0
0,10.7,0.17,8.36,749.0,206.0,0.018,0.095,1431.0,876.0
0,10.7,0.17,8.37,749.0,206.0,0.017,0.095,1406.0,876.0
0,10.7,0.17,8.36,749.0,206.0,0.017,0.095,1401.0,881.0
0,10.7,0.17,8.36,749.0,206.0,0.018,0.095,1412.0,884.0
0,10.7,0.17,8.37,749.0,206.0,0.017,0.095,1414.0,879.0
0,10.7,0.17,8.36,749.0,206.0,0.017,0.095,1401.0,880.0
0,10.7,0.17,8.36,749.0,206.0,0.017,0.095,1413.0,884.0
0,10.7,0.17,8.36,749.0,206.0,0.017,0.095,1442.0,884.0
0,10.7,0.17,8.36,749.0,206.0,0.017,0.095,1424.0,890.0
0,10.7,0.17,8.36,749.0,206.0,0.017,0.095,1417.0,886.0
0,10.7,0.17,8.36,749.0,206.0,0.017,0.095,1420.0,880.0
0,10.7,0.17,8.36,749.0,206.0,0.018,0.095,1424.0,875.0
0,10.7,0.16,8.36,749.0,206.0,0.017,0.095,1413.0,880.0
0,10.7,0.16,8.36,749.0,206.0,0.016,0.095,1442.0,880.0
0,10.7,0.17,8.35,749.0,206.0,0.017,0.095,1405.0,880.0
0,10.7,0.16,8.36,748.0,206.0,0.017,0.095,1406.0,879.0
0,10.7,0.16,8.36,749.0,206.0,0.017,0.095,1428.0,876.0
0,10.7,0.16,8.36,749.0,206.0,0.017,0.095,1368.0,875.0
0,10.7,0.16,8.36,749.0,206.0,0.017,0.095,1436.0,878.0
0,10.7,0.16,8.36,749.0,206.0,0.018,0.095,1406.0,880.0
0,10.7,0.16,8.35,749.0,206.0,0.018,0.095,1436.0,879.0
0,10.7,0.16,8.36,749.0,206.0,0.017,0.095,1420.0,880.0
0,10.7,0.16,8.36,749.0,206.0,0.017,0.095,1396.0,881.0
0,10.7,0.16,8.36,749.0,206.0,0.017,0.094,1459.0,878.0
0,10.7,0.16,8.36,749.0,206.0,0.017,0.094,1384.0,876.0
0,10.7,0.16,8.36,749.0,206.0,0.018,0.094,1422.0,881.0
0,10.7,0.16,8.36,749.0,206.0,0.018,0.094,1414.0,879.0
0,10.7,0.16,8.36,749.0,206.0,0.018,0.094,1378.0,881.0
0,10.7,0.16,8.36,748.0,206.0,0.019,0.094,1424.0,870.0
0,10.7,0.16,8.37,749.0,206.0,0.017,0.094,1391.0,873.0
0,10.7,0.16,8.36,748.0,206.0,0.017,0.094,1376.0,879.0
0,10.7,0.16,8.37,749.0,206.0,0.017,0.092,1417.0,875.0
0,10.7,0.16,8.37,749.0,206.0,0.017,0.094,1365.0,886.0
0,10.7,0.17,8.38,748.0,206.0,0.017,0.092,1434.0,881.0
0,10.7,0.17,8.38,748.0,206.0,0.017,0.094,1387.0,881.0
0,10.7,0.16,8.38,749.0,206.0,0.017,0.094,1435.0,886.0
0,10.7,0.17,8.38,749.0,206.0,0.017,0.094,1377.0,881.0
0,10.7,0.17,8.38,747.0,206.0,0.017,0.094,1410.0,880.0
0,10.7,0.17,8.38,749.0,210.0,0.017,0.094,1399.0,876.0
0,10.7,0.17,8.38,749.0,206.0,0.018,0.094,1395.0,881.0
0,10.7,0.17,8.39,748.0,206.0,0.017,0.094,1402.0,880.0
0,10.7,0.17,8.38,749.0,206.0,0.017,0.094,1391.0,880.0
0,10.7,0.17,8.39,748.0,206.0,0.017,0.094,1425.0,884.0
0,10.7,0.17,8.38,748.0,206.0,0.017,0.094,1388.0,880.0
0,10.7,0.17,8.38,749.0,206.0,0.017,0.095,1414.0,884.0
0,10.7,0.16,8.39,747.0,206.0,0.017,0.095,1355.0,885.0
0,10.7,0.16,8.39,749.0,210.0,0.017,0.095,1436.0,881.0
0,10.7,0.16,8.38,749.0,206.0,0.017,0.095,1387.0,886.0
0,10.7,0.16,8.38,749.0,206.0,0.017,0.095,1394.0,873.0
0,10.7,0.16,8.38,749.0,206.0,0.018,0.095,1391.0,884.0
0,10.7,0.16,8.38,749.0,206.0,0.017,0.095,1394.0,880.0
0,10.7,0.16,8.38,749.0,206.0,0.017,0.095,1371.0,876.0
0,10.7,0.16,8.38,749.0,206.0,0.018,0.095,1412.0,880.0
0,10.7,0.16,8.38,750.0,206.0,0.017,0.095,1336.0,879.0
0,10.7,0.16,8.38,749.0,210.0,0.017,0.096,1365.0,881.0
0,10.7,0.16,8.38,749.0,206.0,0.017,0.095,1395.0,876.0
0,10.7,0.16,8.38,749.0,210.0,0.017,0.097,1356.0,879.0
0,10.7,0.16,8.37,748.0,206.0,0.018,0.097,1406.0,881.0
0,10.7,0.16,8.37,749.0,210.0,0.017,0.096,1371.0,886.0
0,10.7,0.16,8.37,749.0,206.0,0.017,0.097,1402.0,878.0
0,10.7,0.16,8.37,749.0,206.0,0.016,0.097,1405.0,876.0
0,10.7,0.16,8.38,749.0,206.0,0.021,0.097,1391.0,878.0
0,10.7,0.16,8.37,749.0,206.0,0.017,0.097,1383.0,879.0
0,10.7,0.16,8.37,749.0,206.0,0.016,0.097,1378.0,879.0
0,10.7,0.16,8.37,749.0,206.0,0.017,0.097,1355.0,876.0
0,10.7,0.16,8.37,749.0,206.0,0.017,0.097,1376.0,884.0
0,10.7,0.16,8.37,749.0,206.0,0.018,0.097,1361.0,878.0
0,10.7,0.16,8.37,748.0,206.0,0.017,0.097,1370.0,878.0
0,10.7,0.16,8.37,749.0,210.0,0.017,0.097,1378.0,879.0
0,10.7,0.16,8.37,749.0,210.0,0.018,0.098,1362.0,876.0
0,10.7,0.16,8.38,749.0,210.0,0.018,0.097,1379.0,881.0
0,10.7,0.16,8.38,749.0,206.0,0.017,0.097,1343.0,875.0
0,10.7,0.16,8.38,749.0,206.0,0.017,0.097,1391.0,876.0
0,10.7,0.16,8.38,749.0,206.0,0.018,0.098,1385.0,875.0
0,10.7,0.16,8.38,749.0,206.0,0.018,0.097,1400.0,870.0
0,10.7,0.16,8.38,749.0,210.0,0.017,0.097,1371.0,880.0
0,10.7,0.16,8.38,749.0,206.0,0.017,0.098,1405.0,876.0
0,10.7,0.16,8.38,749.0,210.0,0.018,0.098,1368.0,873.0
0,10.7,0.16,8.38,749.0,210.0,0.018,0.098,1377.0,872.0
0,10.7,0.16,8.39,749.0,210.0,0.018,0.098,1355.0,876.0
0,10.7,0.16,8.39,749.0,206.0,0.017,0.098,1393.0,879.0
0,10.7,0.16,8.38,749.0,210.0,0.018,0.098,1379.0,875.0
0,10.7,0.16,8.38,749.0,210.0,0.017,0.097,1395.0,875.0
0,10.7,0.16,8.38,749.0,210.0,0.017,0.097,1353.0,878.0
0,10.7,0.16,8.39,749.0,210.0,0.017,0.097,1379.0,884.0
0,10.7,0.16,8.39,749.0,210.0,0.018,0.097,1366.0,875.0
0,10.7,0.16,8.39,749.0,210.0,0.018,0.097,1372.0,872.0
0,10.7,0.16,8.39,748.0,210.0,0.017,0.097,1348.0,879.0
0,10.7,0.16,8.38,749.0,210.0,0.018,0.098,1401.0,870.0
0,10.7,0.16,8.39,749.0,210.0,0.017,0.098,1414.0,880.0
0,10.7,0.16,8.39,749.0,210.0,0.018,0.097,1355.0,920.0
0,10.7,0.15,8.39,749.0,210.0,0.018,0.098,1413.0,930.0
0,10.7,0.15,8.39,749.0,210.0,0.02,0.097,1326.0,931.0
0,10.7,0.15,8.39,749.0,210.0,0.018,0.097,1406.0,939.0
0,10.7,0.15,8.38,749.0,210.0,0.017,0.097,1393.0,944.0
0,10.7,0.15,8.39,749.0,210.0,0.018,0.097,1359.0,942.0
0,10.7,0.15,8.39,749.0,210.0,0.018,0.097,1405.0,943.0
0,10.7,0.15,8.39,749.0,210.0,0.017,0.097,1349.0,942.0
0,10.7,0.15,8.39,749.0,210.0,0.017,0.097,1381.0,938.0
0,10.7,0.15,8.39,749.0,210.0,0.017,0.097,1406.0,931.0
0,10.7,0.15,8.39,749.0,210.0,0.018,0.095,1371.0,943.0
0,10.7,0.16,8.38,750.0,210.0,0.018,0.097,1370.0,939.0
0,10.7,0.16,8.38,749.0,210.0,0.018,0.095,1402.0,939.0
0,10.7,0.16,8.38,749.0,210.0,0.017,0.095,1372.0,944.0
0,10.7,0.16,8.38,749.0,210.0,0.018,0.095,1402.0,943.0
0,10.7,0.16,8.38,749.0,210.0,0.018,0.095,1327.0,938.0
0,10.7,0.16,8.38,749.0,210.0,0.017,0.096,1385.0,938.0
0,10.7,0.16,8.38,749.0,210.0,0.017,0.095,1377.0,937.0
0,10.7,0.16,8.38,749.0,210.0,0.017,0.097,1339.0,945.0
0,10.7,0.16,8.38,748.0,210.0,0.017,0.097,1387.0,936.0
0,10.7,0.16,8.37,749.0,210.0,0.017,0.097,1391.0,942.0
0,10.7,0.16,8.38,749.0,210.0,0.017,0.095,1347.0,945.0
0,10.7,0.16,8.38,749.0,210.0,0.017,0.095,1384.0,938.0
0,10.7,0.16,8.38,749.0,210.0,0.017,0.095,1344.0,949.0
0,10.7,0.16,8.37,749.0,210.0,0.017,0.095,1365.0,937.0
0,10.7,0.16,8.38,749.0,210.0,0.017,0.097,1341.0,937.0
0,10.7,0.16,8.37,749.0,210.0,0.019,0.095,1365.0,944.0
0,10.7,0.16,8.38,749.0,210.0,0.016,0.095,1381.0,945.0
0,10.7,0.16,8.37,749.0,210.0,0.017,0.097,1364.0,939.0
0,10.7,0.16,8.37,749.0,210.0,0.017,0.095,1383.0,939.0
0,10.7,0.16,8.37,749.0,210.0,0.017,0.095,1333.0,944.0
0,10.7,0.16,8.37,749.0,210.0,0.017,0.095,1377.0,937.0
0,10.7,0.16,8.36,749.0,210.0,0.017,0.095,1388.0,942.0
0,10.7,0.16,8.36,749.0,210.0,0.017,0.097,1355.0,937.0
0,10.7,0.16,8.36,749.0,210.0,0.017,0.097,1368.0,942.0
0,10.7,0.16,8.36,749.0,210.0,0.017,0.097,1349.0,938.0
0,10.7,0.16,8.36,749.0,210.0,0.017,0.095,1349.0,936.0
0,10.7,0.16,8.35,750.0,210.0,0.017,0.095,1347.0,937.0
0,10.7,0.16,8.36,749.0,210.0,0.017,0.095,1385.0,943.0
0,10.7,0.16,8.35,749.0,210.0,0.018,0.095,1365.0,937.0
0,10.7,0.16,8.35,749.0,210.0,0.017,0.097,1376.0,942.0
0,10.7,0.16,8.35,749.0,210.0,0.017,0.097,1354.0,945.0
0,10.7,0.16,8.35,750.0,210.0,0.018,0.097,1353.0,938.0
0,10.7,0.16,8.34,750.0,210.0,0.017,0.096,1402.0,942.0
0,10.7,0.16,8.35,749.0,210.0,0.017,0.095,1318.0,945.0
0,10.7,0.16,8.34,750.0,210.0,0.017,0.095,1385.0,942.0
0,10.7,0.16,8.35,750.0,210.0,0.021,0.097,1347.0,938.0
0,10.7,0.16,8.34,749.0,210.0,0.018,0.095,1368.0,942.0
0,10.7,0.16,8.34,749.0,210.0,0.017,0.095,1320.0,947.0
0,10.7,0.16,8.34,749.0,210.0,0.017,0.095,1368.0,939.0
0,10.7,0.16,8.34,750.0,210.0,0.017,0.095,1370.0,944.0
0,10.7,0.16,8.34,750.0,210.0,0.018,0.095,1385.0,937.0
0,10.7,0.16,8.34,749.0,210.0,0.018,0.095,1356.0,937.0
0,10.7,0.16,8.34,749.0,210.0,0.017,0.095,1333.0,931.0
0,10.7,0.16,8.34,749.0,210.0,0.018,0.095,1366.0,936.0
0,10.7,0.16,8.35,749.0,210.0,0.019,0.095,1359.0,937.0
0,10.7,0.16,8.35,749.0,210.0,0.018,0.095,1384.0,936.0
0,10.7,0.16,8.35,749.0,210.0,0.017,0.095,1348.0,936.0
0,10.7,0.16,8.35,749.0,210.0,0.018,0.095,1366.0,937.0
0,10.7,0.16,8.35,749.0,210.0,0.018,0.095,1343.0,934.0
0,10.7,0.16,8.35,749.0,210.0,0.017,0.095,1332.0,936.0
0,10.7,0.16,8.36,749.0,210.0,0.018,0.095,1358.0,936.0
0,10.7,0.16,8.35,749.0,210.0,0.017,0.095,1339.0,942.0
0,10.7,0.16,8.36,749.0,210.0,0.018,0.095,1347.0,939.0
0,10.7,0.15,8.36,749.0,210.0,0.017,0.095,1354.0,938.0
0,10.7,0.16,8.36,749.0,210.0,0.017,0.095,1350.0,934.0
0,10.7,0.16,8.36,749.0,210.0,0.019,0.095,1329.0,945.0
0,10.7,0.16,8.36,749.0,210.0,0.018,0.095,1358.0,937.0
0,10.7,0.16,8.37,749.0,210.0,0.018,0.095,1337.0,936.0
0,10.7,0.16,8.37,749.0,210.0,0.018,0.094,1376.0,937.0
0,10.7,0.16,8.38,749.0,210.0,0.017,0.095,1350.0,942.0
0,10.7,0.16,8.38,749.0,210.0,0.016,0.095,1358.0,944.0
0,10.7,0.16,8.38,749.0,210.0,0.017,0.095,1372.0,937.0
0,10.7,0.16,8.39,750.0,210.0,0.018,0.095,1391.0,934.0
0,10.7,0.16,8.38,749.0,210.0,0.017,0.094,1327.0,939.0
0,10.7,0.16,8.38,748.0,210.0,0.018,0.094,1372.0,939.0
0,10.7,0.16,8.38,748.0,210.0,0.017,0.094,1303.0,938.0
0,10.7,0.16,8.38,748.0,210.0,0.017,0.095,1349.0,943.0
0,10.7,0.16,8.38,749.0,210.0,0.017,0.095,1378.0,943.0
0,10.7,0.16,8.38,749.0,210.0,0.017,0.095,1359.0,936.0
0,10.7,0.16,8.39,749.0,210.0,0.019,0.095,1371.0,938.0
0,10.7,0.16,8.39,748.0,210.0,0.017,0.094,1336.0,938.0
0,10.7,0.16,8.39,749.0,210.0,0.019,0.095,1381.0,943.0
0,10.7,0.16,8.4,747.0,210.0,0.02,0.095,1395.0,936.0
0,10.7,0.15,8.4,749.0,210.0,0.019,0.094,1342.0,934.0
0,10.7,0.15,8.39,747.0,210.0,0.018,0.094,1365.0,938.0
0,10.7,0.15,8.4,749.0,210.0,0.019,0.095,1337.0,942.0
0,10.7,0.16,8.41,749.0,210.0,0.017,0.094,1361.0,939.0
0,10.7,0.15,8.4,748.0,210.0,0.02,0.095,1343.0,938.0
0,10.7,0.16,8.41,748.0,210.0,0.02,0.095,1332.0,937.0
0,10.7,0.16,8.41,749.0,210.0,0.02,0.095,1376.0,934.0
0,10.7,0.16,8.41,748.0,210.0,0.02,0.095,1368.0,942.0
0,10.7,0.16,8.41,747.0,210.0,0.022,0.095,1335.0,937.0
0,10.7,0.16,8.41,749.0,210.0,0.018,0.095,1341.0,939.0
0,10.7,0.16,8.41,749.0,210.0,0.021,0.095,1326.0,934.0
0,10.7,0.16,8.41,748.0,210.0,0.017,0.095,1341.0,942.0
0,10.7,0.16,8.41,749.0,210.0,0.021,0.095,1343.0,950.0
0,10.7,0.16,8.41,749.0,210.0,0.017,0.095,1381.0,942.0
0,10.7,0.16,8.41,749.0,210.0,0.021,0.095,1356.0,944.0
0,10.7,0.16,8.41,748.0,210.0,0.017,0.095,1324.0,942.0
0,10.7,0.16,8.41,748.0,210.0,0.021,0.095,1320.0,945.0
0,10.7,0.16,8.4,749.0,210.0,0.022,0.095,1306.0,936.0
0,10.7,0.16,8.41,749.0,210.0,0.021,0.095,1349.0,943.0
0,10.7,0.16,8.41,749.0,210.0,0.017,0.095,1342.0,938.0
0,10.7,0.16,8.4,749.0,210.0,0.018,0.095,1331.0,934.0
0,10.7,0.16,8.39,749.0,210.0,0.022,0.095,1356.0,939.0
0,10.7,0.16,8.4,748.0,210.0,0.018,0.095,1353.0,934.0
0,10.7,0.16,8.41,749.0,210.0,0.021,0.095,1310.0,938.0
0,10.7,0.16,8.4,749.0,210.0,0.018,0.095,1321.0,936.0
0,10.7,0.16,8.4,749.0,210.0,0.018,0.095,1350.0,943.0
0,10.7,0.16,8.39,749.0,210.0,0.016,0.095,1388.0,942.0
0,10.7,0.16,8.39,749.0,210.0,0.022,0.095,1376.0,942.0
0,10.7,0.16,8.39,749.0,210.0,0.021,0.095,1341.0,936.0
0,10.7,0.16,8.39,749.0,210.0,0.02,0.095,1319.0,936.0
0,10.7,0.16,8.38,749.0,210.0,0.017,0.095,1329.0,936.0
0,10.7,0.16,8.39,749.0,210.0,0.023,0.095,1347.0,939.0
0,10.7,0.16,8.38,749.0,206.0,0.018,0.095,1310.0,939.0
0,10.7,0.15,8.38,749.0,206.0,0.023,0.097,1361.0,938.0
0,10.7,0.15,8.38,750.0,210.0,0.018,0.095,1335.0,937.0
0,10.7,0.16,8.38,749.0,206.0,0.021,0.097,1342.0,938.0
0,10.7,0.16,8.37,750.0,210.0,0.018,0.095,1343.0,930.0
0,10.7,0.16,8.37,750.0,210.0,0.018,0.095,1336.0,931.0
0,10.7,0.16,8.37,749.0,206.0,0.018,0.095,1347.0,936.0
0,10.7,0.16,8.37,750.0,210.0,0.018,0.095,1335.0,936.0
0,10.7,0.16,8.37,749.0,206.0,0.02,0.095,1325.0,939.0
0,10.7,0.16,8.37,749.0,206.0,0.021,0.097,1355.0,943.0
0,10.7,0.16,8.36,750.0,206.0,0.021,0.095,1341.0,937.0
0,10.7,0.16,8.37,750.0,210.0,0.018,0.096,1337.0,938.0
0,10.7,0.16,8.37,750.0,210.0,0.021,0.095,1350.0,938.0
0,10.7,0.16,8.36,749.0,210.0,0.019,0.095,1349.0,945.0
0,10.7,0.16,8.38,749.0,206.0,0.02,0.095,1347.0,939.0
0,10.7,0.16,8.37,750.0,206.0,0.019,0.095,1341.0,938.0
0,10.7,0.16,8.37,750.0,206.0,0.018,0.097,1355.0,942.0
0,10.7,0.16,8.37,749.0,210.0,0.02,0.095,1348.0,939.0
0,10.7,0.16,8.38,749.0,206.0,0.019,0.095,1341.0,934.0
0,10.7,0.16,8.37,750.0,210.0,0.019,0.095,1362.0,936.0
0,10.7,0.16,8.37,749.0,206.0,0.02,0.095,1335.0,943.0
0,10.7,0.16,8.38,748.0,206.0,0.02,0.095,1326.0,944.0
0,10.7,0.16,8.38,750.0,206.0,0.02,0.095,1336.0,944.0
0,10.7,0.16,8.39,749.0,206.0,0.019,0.095,1319.0,945.0
0,10.7,0.16,8.39,748.0,206.0,0.02,0.095,1329.0,938.0
0,10.7,0.16,8.39,749.0,206.0,0.019,0.095,1349.0,942.0
0,10.7,0.16,8.39,749.0,206.0,0.02,0.095,1321.0,949.0
0,10.7,0.16,8.39,749.0,206.0,0.02,0.094,1332.0,950.0
0,10.7,0.16,8.39,749.0,206.0,0.019,0.094,1348.0,938.0
0,10.7,0.16,8.4,749.0,206.0,0.019,0.094,1350.0,936.0
0,10.7,0.16,8.4,749.0,206.0,0.019,0.094,1366.0,932.0
0,10.7,0.16,8.41,748.0,206.0,0.019,0.094,1329.0,938.0
0,10.7,0.16,8.41,748.0,206.0,0.02,0.094,1342.0,942.0
0,10.7,0.16,8.41,749.0,206.0,0.02,0.094,1350.0,932.0
0,10.7,0.16,8.42,749.0,206.0,0.019,0.092,1339.0,934.0
0,10.7,0.16,8.42,748.0,206.0,0.019,0.094,1326.0,932.0
0,10.7,0.16,8.42,748.0,206.0,0.021,0.092,1337.0,938.0
0,10.7,0.16,8.42,748.0,206.0,0.019,0.092,1349.0,938.0
0,10.7,0.16,8.43,749.0,206.0,0.018,0.092,1354.0,943.0
0,10.7,0.16,8.42,748.0,206.0,0.018,0.092,1358.0,939.0
0,10.7,0.16,8.42,748.0,206.0,0.018,0.092,1356.0,942.0
0,10.7,0.16,8.42,748.0,206.0,0.018,0.092,1332.0,943.0
0,10.7,0.16,8.42,748.0,206.0,0.018,0.092,1356.0,944.0
0,10.7,0.16,8.42,748.0,206.0,0.018,0.091,1354.0,943.0
0,10.7,0.16,8.41,747.0,206.0,0.018,0.091,1343.0,939.0
0,10.7,0.16,8.42,748.0,206.0,0.018,0.091,1356.0,942.0
0,10.7,0.16,8.41,748.0,206.0,0.018,0.091,1361.0,938.0
0,10.7,0.17,8.41,749.0,206.0,0.018,0.091,1347.0,932.0
0,10.7,0.17,8.41,747.0,206.0,0.018,0.091,1349.0,938.0
0,10.7,0.17,8.41,746.0,206.0,0.018,0.091,1347.0,943.0
